,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,param_model__p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
3,0.0011211395263671874,0.00012690101612093245,0.0006379365921020507,4.7389559617989606e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-12.988482666015624,-5.044403991699221,-3.229050903320311,-3.388020324707034,-5.862509460449215,-4.910343017578123,-2.3658792114257805,-2.318120422363279,-3.615583801269531,-10.460751953125001,-5.418314575195312,3.3826342812157777,3,finbert_tone_article_sentiment_df,60,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011314630508422851,0.00011211977108750926,0.0006229400634765625,3.532906424236741e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-12.417142486572265,-5.036306762695313,-4.0693809509277346,-3.726390838623047,-2.120000457763672,-3.99041748046875,-3.0578681945800783,-2.2100288391113283,-4.054847717285156,-11.247505950927735,-5.1929889678955075,3.4340226883338403,2,finbert_tone_article_sentiment_df,60,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001127147674560547,9.836147384785225e-05,0.0006484508514404297,4.666940004651345e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-12.538089497884116,-5.0087412516276,-3.984624226888022,-3.5935796101888,-2.350806681315106,-4.14673105875651,-2.3822748819986996,-1.7330769856770842,-3.996648152669272,-10.698723856608073,-5.0433296203613285,3.443353508213799,1,finbert_tone_article_sentiment_df,60,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011153221130371094,0.00011810679839395139,0.0006371736526489258,5.382731754052918e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-13.21959571838379,-4.6051586151123045,-3.6080955505371093,-3.8181793212890627,-2.5486614227294924,-4.58743896484375,-2.4870895385742187,-2.111556625366211,-4.119935989379883,-10.923938751220703,-5.202965049743653,3.568535526326422,3,finbert_tone_article_sentiment_df,60,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010524988174438477,0.00010027734936279987,0.0005984306335449219,2.99636290115019e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-14.285078430175778,-4.578284301757813,-3.2200164794921875,-3.597577819824221,-2.8857473754882763,-4.670268249511719,-2.675671386718753,-2.4019259643554647,-3.468506469726563,-10.680033264160159,-5.246310974121093,3.771717031136366,4,finbert_tone_article_sentiment_df,60,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012087345123291016,0.0001139294000951223,0.0006654500961303711,4.650219161388341e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-11.512326049804688,-4.177216339111328,-4.0693809509277346,-2.4487640380859377,-2.221363830566406,-4.35234375,-3.2060943603515626,-1.7770912170410156,-4.129779052734375,-11.247505950927735,-4.914186553955078,3.345485195837092,4,finbert_tone_article_sentiment_df,60,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011586189270019532,9.959039428016356e-05,0.0006481885910034179,2.8377630534480564e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-12.347469075520834,-3.534489949544272,-3.6413711547851593,-3.4475936889648438,-2.337445068359372,-4.469255574544272,-2.89372253417969,-1.6589564005533846,-3.688008117675784,-10.698723856608073,-4.871703542073568,3.426235561150007,3,finbert_tone_article_sentiment_df,60,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011297941207885742,0.00010326233446733676,0.0006371974945068359,2.922494447365023e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-12.273158645629882,-3.2762523651123048,-3.6080955505371093,-3.4680557250976562,-2.0918651580810548,-4.10699462890625,-2.6127010345458985,-2.225482940673828,-3.7005870819091795,-10.8010986328125,-4.8164291763305656,3.4323531107966048,2,finbert_tone_article_sentiment_df,60,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011249542236328124,0.00011991521673911035,0.0006183385848999023,4.867819051812437e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-12.023713073730471,-2.953068847656252,-3.2200164794921875,-3.274579772949224,-2.1032025146484385,-4.11205810546875,-2.696877441406252,-2.4400003051757837,-3.696037597656246,-10.403089294433595,-4.692264343261719,3.326445802059564,1,finbert_tone_article_sentiment_df,60,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012472152709960937,9.030349101769793e-05,0.0006633758544921875,2.8866218701686008e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-6.944581604003906,-3.353435516357422,-4.573368072509766,-2.481098937988281,-2.2797821044921873,-5.204013824462891,-3.593408203125,-3.124445343017578,-4.092526245117187,-11.247505950927735,-4.689416580200195,2.546509002247821,4,finbert_tone_article_sentiment_df,60,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011764764785766602,8.443581440270138e-05,0.0006506204605102539,1.8906292666417456e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-7.2029296875000055,-2.8055658976237,-3.7002532958984404,-3.01336669921875,-2.3826614379882782,-4.712047322591144,-3.0652481079101563,-3.2907984415690037,-3.7386225382486997,-10.8000249226888,-4.471151835123697,2.4766320828524484,1,finbert_tone_article_sentiment_df,60,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001115703582763672,0.00011774601268226284,0.0006478548049926758,5.2108511786245304e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-7.450276947021484,-3.3493015289306642,-3.6614498138427733,-3.0747982025146485,-2.0918651580810548,-4.209553909301758,-3.4122688293457033,-3.277496337890625,-3.529244613647461,-10.782001113891601,-4.483825645446777,2.484492748696861,2,finbert_tone_article_sentiment_df,60,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010738134384155273,8.746092054925365e-05,0.0006077289581298828,3.7740840228197824e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-7.991002502441407,-3.36093780517578,-3.3665780639648433,-3.21180419921875,-2.2124850463867176,-4.505317077636718,-3.976958312988279,-3.006596069335939,-3.493881835937498,-10.457795410156255,-4.558335632324218,2.4624947746565624,3,finbert_tone_article_sentiment_df,60,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012096643447875976,9.389146743553265e-05,0.0006612777709960937,4.238317933478673e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-2.571582794189453,-3.790533447265625,-3.926233673095703,-3.358281707763672,-2.686797332763672,-4.02918701171875,-4.097942352294922,-2.4892425537109375,-5.323482513427734,-7.9702095031738285,-4.02434928894043,1.5500667812919549,4,finbert_tone_article_sentiment_df,60,10,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011907339096069336,7.513341164908496e-05,0.0006489038467407226,2.5332139519543594e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-2.003172810872394,-3.938743082682288,-4.679358418782553,-2.2886561075846346,-2.603197224934894,-2.870139058430985,-4.095138041178385,-2.214358011881515,-4.311049397786462,-8.899140421549475,-3.7902952575683586,1.9355897581021788,3,finbert_tone_article_sentiment_df,60,10,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011473417282104493,0.0001185505811710381,0.000662994384765625,6.0747425800105786e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-1.8382144927978517,-3.036790466308594,-4.846855163574219,-2.410527801513672,-2.372985076904297,-3.258881759643555,-3.2949283599853514,-2.0576908111572267,-4.398785018920899,-9.261867141723632,-3.67775260925293,2.076502854117743,1,finbert_tone_article_sentiment_df,60,10,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011001348495483399,0.00012977261676572275,0.0006604194641113281,0.00013935071358824752,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-1.7356463623046836,-3.2102856445312513,-4.624569091796877,-2.8179327392578104,-2.4802529907226556,-3.205230102539062,-3.323093872070314,-2.1373745727539104,-4.329920043945313,-9.410193481445305,-3.727449890136718,2.074690010283444,2,finbert_tone_article_sentiment_df,60,10,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011817455291748048,0.00012246595839859132,0.000639653205871582,3.9139508787862385e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-7.55926742553711,-3.8229461669921876,-3.6135910034179686,-3.574385070800781,-4.732516479492188,-5.522853851318359,-3.0731880187988283,-2.7839729309082033,-3.805974578857422,-12.418275451660156,-5.09069709777832,2.7790711582539043,1,finbert_tone_article_sentiment_df,60,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001145648956298828,9.242002150262054e-05,0.0006396293640136719,3.148169055423723e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-9.881839497884119,-4.070368448893234,-3.6904891967773468,-2.803961181640625,-5.009757486979169,-5.15911560058594,-2.6437423706054686,-3.3378316243489565,-3.166217549641928,-11.435733540852869,-5.119905649820966,2.901926844062735,2,finbert_tone_article_sentiment_df,60,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011156558990478515,0.00012266209328948359,0.0006513595581054688,6.093066554661389e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-11.720885848999023,-3.6102226257324217,-3.2378204345703123,-3.0347644805908205,-5.347698211669922,-5.090217590332031,-3.051942825317383,-2.5699607849121096,-2.888842010498047,-10.73056526184082,-5.128292007446288,3.17852235638947,3,finbert_tone_article_sentiment_df,60,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010576248168945312,8.868241774155175e-05,0.0006023645401000977,3.414953959917334e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-12.611231384277342,-3.620735168457034,-3.331560363769532,-3.2273751831054738,-5.4349655151367156,-5.352719726562498,-3.1153021240234353,-2.492716979980469,-2.7240005493164032,-10.47946990966797,-5.239007690429687,3.3248275426318212,4,finbert_tone_article_sentiment_df,60,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012020111083984376,8.029973138744789e-05,0.0006593704223632812,2.2379416181740794e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-12.36249237060547,-3.663990020751953,-3.8829940795898437,-3.625279998779297,-4.320051574707032,-4.8010101318359375,-3.2289947509765624,-2.7839729309082033,-3.6754547119140626,-11.691640472412109,-5.403588104248047,3.355317796049687,4,finbert_tone_article_sentiment_df,60,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011266946792602539,7.072188333107407e-05,0.0006350517272949219,2.0880949062882563e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-11.014873758951822,-3.687503560384118,-3.9251561482747435,-3.267730204264322,-4.735749816894531,-4.7399485270182335,-2.854277547200519,-3.3378316243489565,-2.561773173014322,-11.378178914388025,-5.150302327473959,3.0977732825307047,3,finbert_tone_article_sentiment_df,60,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0010175228118896485,4.5355436058986346e-05,0.0005991458892822266,1.4225419893432902e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-12.275696563720704,-3.226987838745117,-4.041020202636719,-3.175152587890625,-3.9955249786376954,-4.534362411499023,-3.183816146850586,-2.5699607849121096,-2.735848617553711,-10.806024169921875,-5.054439430236817,3.3100620443868563,1,finbert_tone_article_sentiment_df,60,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001140594482421875,0.00010917191683502976,0.0006560325622558594,6.256134408199982e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-13.266976013183603,-3.2362969970703146,-3.9934097290039063,-3.3670141601562533,-3.8942718505859375,-4.515603332519527,-3.4960485839843756,-2.0832891845703103,-2.5240451049804675,-10.484531860351563,-5.086148681640625,3.5141994898161597,2,finbert_tone_article_sentiment_df,60,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001206183433532715,0.00010369149639553748,0.0006548643112182617,3.289261462668317e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-12.322126007080078,-3.0970916748046875,-3.8829940795898437,-3.124811553955078,-2.9758155822753904,-5.2650291442871096,-3.7955841064453124,-3.1324531555175783,-3.5927093505859373,-11.691640472412109,-5.288025512695312,3.4210154542423497,4,finbert_tone_article_sentiment_df,60,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011853218078613282,8.392050857536481e-05,0.0006667613983154297,3.863207999332991e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-12.78044077555339,-2.5927337646484374,-3.8835688273112,-2.6844192504882813,-3.104371134440103,-4.370184326171878,-3.490650431315103,-2.2046763102213474,-2.990135701497394,-11.33977711995443,-4.944095764160157,3.6224528290087266,3,finbert_tone_article_sentiment_df,60,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011363267898559571,0.0001086442596201281,0.0006464958190917969,4.319486715308429e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-12.308141708374023,-2.814360809326172,-4.041020202636719,-2.262363052368164,-2.9270603179931642,-4.380461502075195,-3.4558128356933593,-2.1964813232421876,-3.093817138671875,-10.559739303588866,-4.803925819396973,3.4012523199104825,2,finbert_tone_article_sentiment_df,60,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010946273803710937,0.00014413616052075658,0.0006099700927734375,4.2397125299211e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-12.311920776367192,-2.872687683105471,-4.0061886596679726,-2.5362890625000034,-2.8963052368164055,-4.506492309570308,-3.5246597290039063,-1.7990771484374988,-2.320329284667969,-10.36821502685547,-4.71421649169922,3.4252071293900768,1,finbert_tone_article_sentiment_df,60,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001181793212890625,8.242387866893657e-05,0.0006436586380004882,2.8508930881213237e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-6.650933837890625,-4.09802474975586,-4.498802185058594,-2.6733016967773438,-2.9758155822753904,-5.7598930358886715,-4.343214416503907,-1.8347885131835937,-4.145819091796875,-11.348416137695313,-4.832900924682617,2.551104636163524,4,finbert_tone_article_sentiment_df,60,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012061119079589844,4.617236633821474e-05,0.0006573677062988281,1.913620650098506e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-7.177259318033856,-3.460498046875,-4.0909388224283845,-2.7128031412760434,-3.4700688680013,-5.2276575724283845,-4.684800720214847,-2.2666880289713474,-3.255425516764322,-11.132696024576825,-4.74788360595703,2.5129449287363843,3,finbert_tone_article_sentiment_df,60,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001077747344970703,8.858469177095483e-05,0.0006428718566894531,5.139368941699558e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-7.0399940490722654,-3.5875110626220703,-4.0533302307128904,-1.974890899658203,-2.6087265014648438,-5.236655426025391,-4.1151386260986325,-2.1803688049316405,-2.9811756134033205,-10.826428604125976,-4.460421981811524,2.56560210687433,2,finbert_tone_article_sentiment_df,60,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010878086090087891,0.00010726203595501818,0.00063629150390625,7.48323570429307e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-7.239810180664054,-3.649939880371096,-4.1402880859375015,-2.2030722045898443,-2.598467407226562,-5.300060729980473,-4.17220733642578,-1.980938720703125,-2.3418334960937472,-10.364609374999997,-4.399122741699218,2.5158107379367904,1,finbert_tone_article_sentiment_df,60,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011824369430541992,0.0001097713031005265,0.0006396293640136719,3.963371671229382e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-3.1553619384765623,-3.2504547119140623,-3.773095703125,-3.8079902648925783,-3.2128555297851564,-5.397404479980469,-3.6646492004394533,-3.348340606689453,-3.930829620361328,-9.223746490478515,-4.276472854614258,1.760709523411449,4,finbert_tone_article_sentiment_df,60,10,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012186527252197265,0.00010050519295187692,0.000673365592956543,5.382264967266319e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-2.529540506998697,-2.926890563964844,-4.622466532389325,-4.089688110351562,-2.737518819173178,-5.0000244140625,-2.723210652669272,-3.2267339070638057,-3.560699971516925,-9.327219645182291,-4.07439931233724,1.9247925513735853,3,finbert_tone_article_sentiment_df,60,10,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001104736328125,0.00010749041287021237,0.0006233453750610352,2.82532052084272e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-2.4093299865722657,-3.035293197631836,-4.595967864990234,-3.7392719268798826,-2.677989196777344,-4.66593017578125,-2.502604293823242,-2.672414016723633,-3.391574478149414,-9.723778533935548,-3.941415367126465,2.0779172713604535,2,finbert_tone_article_sentiment_df,60,10,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001078629493713379,0.00012368086216791742,0.000609731674194336,4.063217813277839e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-1.8830331420898432,-2.8222952270507817,-4.100635375976561,-3.601621704101561,-2.3374972534179674,-4.656772155761717,-2.6339819335937507,-2.511959228515619,-3.573096618652343,-10.072214050292965,-3.819310668945311,2.236972269018874,1,finbert_tone_article_sentiment_df,60,10,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012474775314331055,8.971131023690842e-05,0.0006593704223632812,3.465333466237615e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-2.498388671875,-4.508953094482422,-4.826987457275391,-2.3782249450683595,-2.887001800537109,-4.595458984375,-3.335162353515625,-2.3013847351074217,-2.85975341796875,-3.86656494140625,-3.405788040161133,0.9238863769617885,3,finbert_summary_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011847257614135743,8.013932245163453e-05,0.0007200479507446289,0.00011535569246632405,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-2.737348429361981,-4.565471394856772,-4.266889444986984,-2.706316630045572,-2.503746541341144,-5.1620941162109375,-3.3430292765299496,-3.209276326497394,-2.014025370279947,-4.0890045166015625,-3.459720204671224,0.9663322199458659,4,finbert_summary_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001355123519897461,0.00022094880945400025,0.0008007764816284179,0.00014044380469364489,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-2.85081787109375,-3.906010055541992,-3.404471588134766,-2.5540069580078124,-2.361408233642578,-4.888187408447266,-3.828591156005859,-2.8835372924804688,-2.647579574584961,-4.524712371826172,-3.3849322509765623,0.8274064407293904,2,finbert_summary_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001257467269897461,0.00016689643856332033,0.0006847381591796875,8.665346134972689e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-2.6857818603515597,-3.5619107055664103,-2.8919097900390627,-2.719282531738281,-2.6696740722656243,-4.559233093261722,-3.295644836425782,-2.662807922363277,-2.94300842285156,-5.377698669433596,-3.3366951904296878,0.8814449719001495,1,finbert_summary_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0022144556045532227,0.0010949507558307213,0.0013587236404418944,0.0007714839397097265,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-2.498388671875,-4.508953094482422,-4.826987457275391,-2.0475532531738283,-3.001683807373047,-4.595458984375,-3.335162353515625,-2.177220916748047,-2.85975341796875,-3.86656494140625,-3.3717726898193363,0.9745171800437802,3,finbert_summary_sentiment_df,252,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0022859096527099608,0.0010273539889624796,0.0010052204132080078,0.0004609741046696814,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-2.737348429361981,-4.312796020507813,-4.266889444986984,-2.4252039591471344,-2.4210561116536384,-5.187873331705728,-3.604469807942712,-2.7139195760091126,-2.014025370279947,-4.0890045166015625,-3.3772586568196616,1.0015910322453776,4,finbert_summary_sentiment_df,252,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0013632535934448241,0.00024458700612297934,0.0007723808288574219,0.0001889290620870434,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-2.85081787109375,-3.7386554718017577,-3.404471588134766,-2.4939739227294924,-2.4262237548828125,-4.648892974853515,-3.266839599609375,-2.369249725341797,-2.647579574584961,-4.524712371826172,-3.2371416854858395,0.7994516593313018,1,finbert_summary_sentiment_df,252,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012484073638916015,0.0001889249882395316,0.00074920654296875,0.00028386467265527755,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-2.6857818603515597,-3.5992230224609387,-2.8919097900390627,-2.5446395874023438,-2.476874694824221,-4.375124511718752,-3.3207174682617193,-2.372252502441404,-2.9048266601562487,-5.377698669433596,-3.2549048767089843,0.9138454988185483,2,finbert_summary_sentiment_df,252,10,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0014362335205078125,0.00030114661957339505,0.0007287979125976563,7.159530101960549e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-2.498388671875,-4.68091049194336,-4.826987457275391,-2.2740478515625,-2.7234962463378904,-4.351774597167969,-3.399180603027344,-2.3099220275878904,-2.85975341796875,-3.86656494140625,-3.3791026306152347,0.9388653365910744,4,finbert_summary_sentiment_df,252,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012474775314331055,8.123932823845756e-05,0.0007330656051635742,9.217578324525043e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-2.737348429361981,-4.380635070800781,-4.266889444986984,-2.5425252278645813,-2.4712544759114508,-5.067068481445313,-3.1450795491536523,-2.3001327514648438,-2.014025370279947,-4.0890045166015625,-3.3013963317871093,1.0051028094732162,3,finbert_summary_sentiment_df,252,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011805295944213867,0.00011424083155999066,0.0007088661193847656,7.593673289737804e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-2.85081787109375,-3.877583694458008,-3.404471588134766,-2.5552539825439453,-2.282761001586914,-4.558289337158203,-3.0006282806396483,-2.3857959747314452,-2.647579574584961,-4.524712371826172,-3.208789367675781,0.8054046886539739,1,finbert_summary_sentiment_df,252,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012310504913330077,0.0001196138288979773,0.0007299184799194336,0.00012408605981033724,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-2.6857818603515597,-3.4471292114257808,-2.8919097900390627,-2.779497375488279,-2.4971862792968778,-4.5523193359375,-2.926198425292969,-2.130033569335936,-2.9048266601562487,-5.377698669433596,-3.219258117675781,0.9468651117683412,2,finbert_summary_sentiment_df,252,10,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012755632400512696,0.00010207453416729209,0.0006825685501098633,3.351531809982344e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-2.498388671875,-4.446585845947266,-4.826987457275391,-2.2740478515625,-2.7234962463378904,-4.515952301025391,-3.752165985107422,-2.3634574890136717,-2.85975341796875,-3.86656494140625,-3.4127400207519534,0.928530054517481,4,finbert_summary_sentiment_df,252,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013000965118408203,0.000101795910848306,0.0007182598114013672,6.484022840428493e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-2.737348429361981,-4.386761474609375,-4.266889444986984,-2.5425252278645813,-2.4712544759114508,-4.753658040364579,-3.7189615885416716,-2.4407374064127594,-2.0615071614583345,-4.0890045166015625,-3.3468647766113278,0.9409836314611854,3,finbert_summary_sentiment_df,252,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011355876922607422,9.683041192448867e-05,0.0006688833236694336,5.357783241190311e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-2.85081787109375,-3.6696086883544923,-3.404471588134766,-2.5371150970458984,-2.282761001586914,-4.815737915039063,-3.064342498779297,-2.2428638458251955,-2.962961959838867,-4.524712371826172,-3.2355392837524413,0.8371710675525842,1,finbert_summary_sentiment_df,252,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011415958404541015,9.835763649518653e-05,0.0006364107131958008,3.0036965768747904e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-2.6857818603515597,-3.2647283935546882,-2.8919097900390627,-2.7710177612304676,-2.4971862792968778,-4.586947631835938,-3.157720947265625,-2.15376281738281,-2.9815609741210922,-5.377698669433596,-3.2368315124511717,0.9401089042536134,2,finbert_summary_sentiment_df,252,10,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013033390045166016,0.00014122887895250585,0.0006873607635498047,3.1685461396665685e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-2.892314147949219,-5.328923034667969,-4.9049224853515625,-2.517969512939453,-2.9526702880859377,-3.8729843139648437,-3.045954132080078,-2.653246307373047,-2.7027320861816406,-3.145832824707031,-3.4017549133300777,0.9316017792467085,4,finbert_summary_sentiment_df,252,10,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012384176254272461,9.57009949132725e-05,0.0006752252578735351,4.775428913860134e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-2.643041992187503,-4.334481811523437,-4.016373697916668,-2.959807840983075,-2.578727213541663,-3.9014785766601534,-2.8919281005859347,-3.037816874186197,-2.975592041015625,-3.436773681640625,-3.277602183024088,0.5802476145175995,2,finbert_summary_sentiment_df,252,10,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
