,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
1,0.001354384422302246,0.0001139335536572018,0.0012579917907714843,3.9175763897175696e-05,3,{'model__n_neighbors': 3},0.3333333333333333,0.5333333333333333,0.4,0.6666666666666666,0.4666666666666667,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.48666666666666664,0.11175369742826806,1,finbert_tone_article_sentiment_df,15,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011836528778076173,0.00010391654763741145,0.0012131452560424805,9.265070223306593e-05,4,{'model__n_neighbors': 4},0.3333333333333333,0.4,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.4,0.4666666666666667,0.6,0.4666666666666667,0.48666666666666664,0.11944315244779277,1,finbert_tone_article_sentiment_df,15,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011805295944213867,0.00010006307333529856,0.0012100458145141602,0.00014361675224807042,5,{'model__n_neighbors': 5},0.3333333333333333,0.8,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.48666666666666664,0.1687865186822955,1,finbert_tone_article_sentiment_df,15,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013193845748901366,0.00011132163794094607,0.0012722253799438477,7.180860865578368e-05,2,{'model__n_neighbors': 2},0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.6666666666666666,0.4666666666666667,0.4600000000000001,0.12806248474865697,2,finbert_tone_article_sentiment_df,15,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013711690902709962,0.00013256079215796132,0.00130918025970459,0.0001313259852552743,3,{'model__n_neighbors': 3},0.3333333333333333,0.26666666666666666,0.4,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.6,0.3333333333333333,0.42666666666666664,0.10413666234542206,4,finbert_tone_article_sentiment_df,15,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011558294296264648,7.933912986455385e-05,0.0011370658874511718,3.494679642667845e-05,4,{'model__n_neighbors': 4},0.6666666666666666,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4,0.7333333333333333,0.3333333333333333,0.4666666666666666,0.14907119849998596,1,finbert_tone_article_sentiment_df,15,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011682748794555665,0.0001371159509509364,0.001108241081237793,5.997268063140689e-05,5,{'model__n_neighbors': 5},0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.7333333333333333,0.26666666666666666,0.44666666666666666,0.1521694961401777,3,finbert_tone_article_sentiment_df,15,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012952327728271485,9.101078941755719e-05,0.0012144088745117188,4.3144699325124596e-05,2,{'model__n_neighbors': 2},0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.5333333333333333,0.4666666666666667,0.6,0.6,0.5333333333333333,0.6666666666666666,0.5133333333333334,0.11944315244779277,1,finbert_tone_article_sentiment_df,15,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012676239013671875,5.841253241713842e-05,0.00120391845703125,2.284025100540565e-05,3,{'model__n_neighbors': 3},0.3333333333333333,0.7333333333333333,0.3333333333333333,0.4,0.5333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.4,0.5333333333333333,0.4666666666666667,0.11547005383792514,2,finbert_tone_article_sentiment_df,15,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012415409088134765,0.00012135628397982461,0.0011967897415161132,5.5255227591917425e-05,4,{'model__n_neighbors': 4},0.3333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.6,0.4,0.6666666666666666,0.4666666666666666,0.11155467020454339,4,finbert_tone_article_sentiment_df,15,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012351036071777343,0.0001508922990266381,0.0011674165725708008,8.552817505670634e-05,5,{'model__n_neighbors': 5},0.3333333333333333,0.7333333333333333,0.3333333333333333,0.4,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.5333333333333333,0.4666666666666667,0.11155467020454339,2,finbert_tone_article_sentiment_df,15,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013711929321289062,8.39760733867172e-05,0.0012709856033325194,9.015510668098999e-05,2,{'model__n_neighbors': 2},0.5333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.4,0.5333333333333333,0.6,0.6,0.6666666666666666,0.5,0.1085254706406647,2,finbert_tone_article_sentiment_df,15,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001300668716430664,8.272122863882675e-05,0.001252436637878418,5.515384456402402e-05,3,{'model__n_neighbors': 3},0.6,0.6666666666666666,0.4,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.6,0.3333333333333333,0.4666666666666667,0.47333333333333333,0.10934146311237816,4,finbert_tone_article_sentiment_df,15,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012097835540771484,0.00012692066103368524,0.001167893409729004,7.20355016256055e-05,4,{'model__n_neighbors': 4},0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.6,0.6,0.6,0.5133333333333333,0.12310790208412924,1,finbert_tone_article_sentiment_df,15,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011917352676391602,0.00011389838453918416,0.001139664649963379,7.512527055297019e-05,5,{'model__n_neighbors': 5},0.6666666666666666,0.6,0.4,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.8,0.4,0.4800000000000001,0.1514375558880073,3,finbert_tone_article_sentiment_df,15,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013168573379516602,0.00010937739389274587,0.0011838912963867188,3.553351982059428e-05,2,{'model__n_neighbors': 2},0.6666666666666666,0.6,0.3333333333333333,0.3333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.6,0.7333333333333333,0.5066666666666666,0.13063945294843615,3,finbert_tone_article_sentiment_df,15,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001311659812927246,0.0001013486644554337,0.0012433052062988282,4.705960004501264e-05,3,{'model__n_neighbors': 3},0.6,0.6,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.6,0.5066666666666666,0.09977753031397177,3,finbert_tone_article_sentiment_df,15,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012660741806030274,0.0001412269811924821,0.0012525796890258789,0.00014046816801132389,4,{'model__n_neighbors': 4},0.6666666666666666,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.4666666666666667,0.4666666666666667,0.6,0.6,0.4666666666666667,0.52,0.10666666666666665,2,finbert_tone_article_sentiment_df,15,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012805700302124024,0.00015518285831975454,0.0012581825256347656,0.0001975017776950923,5,{'model__n_neighbors': 5},0.6666666666666666,0.6,0.3333333333333333,0.6666666666666666,0.4,0.5333333333333333,0.4666666666666667,0.6,0.6,0.4666666666666667,0.5333333333333333,0.10749676997731399,1,finbert_tone_article_sentiment_df,15,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013362884521484375,0.00010600604818304569,0.0012329339981079102,8.683242947024212e-05,2,{'model__n_neighbors': 2},0.3333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4666666666666667,0.4666666666666667,0.6,0.7333333333333333,0.45999999999999996,0.12454361128179602,4,finbert_tone_article_sentiment_df,15,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013101816177368164,3.2755806154016176e-05,0.00124051570892334,3.2053682208648506e-05,3,{'model__n_neighbors': 3},0.3333333333333333,0.6666666666666666,0.4,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.4,0.4,0.5333333333333333,0.6666666666666666,0.5066666666666666,0.11999999999999998,2,finbert_tone_article_sentiment_df,15,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001235795021057129,0.00015966477843704693,0.001172327995300293,5.081677667203366e-05,4,{'model__n_neighbors': 4},0.3333333333333333,0.6,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.6,0.5333333333333333,0.5333333333333333,0.6,0.5133333333333333,0.10770329614269007,1,finbert_tone_article_sentiment_df,15,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012282371520996095,0.00014207963863564389,0.0011923074722290038,0.00015490568829765893,5,{'model__n_neighbors': 5},0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.5333333333333333,0.4666666666666667,0.4,0.5333333333333333,0.5333333333333333,0.48666666666666664,0.11566234381931648,3,finbert_tone_article_sentiment_df,15,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001244187355041504,0.00010028828920266338,0.0011621236801147461,5.7870436615231735e-05,2,{'model__n_neighbors': 2},0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.6,0.4666666666666666,0.1115546702045434,2,finbert_tone_article_sentiment_df,15,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012537479400634766,9.119504105808676e-05,0.0012088298797607421,5.049081841301977e-05,3,{'model__n_neighbors': 3},0.3333333333333333,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.4,0.6,0.5333333333333333,0.4666666666666666,0.10327955589886445,2,finbert_tone_article_sentiment_df,15,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001215648651123047,0.00011615374399220134,0.0011939525604248047,6.625152550511184e-05,4,{'model__n_neighbors': 4},0.6666666666666666,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.6,0.4933333333333333,0.12719189352225943,1,finbert_tone_article_sentiment_df,15,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011902809143066405,0.00012562031262999815,0.001147294044494629,7.819929134898377e-05,5,{'model__n_neighbors': 5},0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.42000000000000004,0.09451631252505217,4,finbert_tone_article_sentiment_df,15,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012916803359985351,0.00010163088266216749,0.001250910758972168,0.00011123968337608225,2,{'model__n_neighbors': 2},0.3333333333333333,0.8,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.8,0.4666666666666667,0.5333333333333333,0.6,0.5199999999999999,0.16546231527987812,1,finbert_tone_article_sentiment_df,15,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012528419494628907,0.00012255252091626206,0.0012274503707885743,7.179551446144512e-05,3,{'model__n_neighbors': 3},0.3333333333333333,0.7333333333333333,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.4,0.4666666666666667,0.43999999999999995,0.12364824660660936,3,finbert_tone_article_sentiment_df,15,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0013397216796875,0.0002224652013959955,0.0012234926223754882,6.529719059063298e-05,4,{'model__n_neighbors': 4},0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.5333333333333333,0.44666666666666666,0.0896908269804914,2,finbert_tone_article_sentiment_df,15,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012688159942626954,0.00014099179762918436,0.001186537742614746,7.018599564214613e-05,5,{'model__n_neighbors': 5},0.3333333333333333,0.7333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.4,0.4,0.4666666666666667,0.43999999999999995,0.11623730516108462,3,finbert_tone_article_sentiment_df,15,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001261758804321289,0.0001350154035488946,0.0011592864990234374,7.595420234536178e-05,2,{'model__n_neighbors': 2},0.6666666666666666,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.6,0.4,0.5333333333333333,0.44666666666666666,0.11944315244779279,1,finbert_summary_sentiment_df,20,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012659549713134766,9.687635459245463e-05,0.0012024641036987305,6.06056323291491e-05,3,{'model__n_neighbors': 3},0.6666666666666666,0.3333333333333333,0.4,0.3333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.6,0.26666666666666666,0.43999999999999995,0.11623730516108462,3,finbert_summary_sentiment_df,20,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011749744415283203,0.00011927349269014618,0.0011592388153076171,7.032012812703527e-05,4,{'model__n_neighbors': 4},0.6666666666666666,0.4,0.3333333333333333,0.3333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.44666666666666666,0.10349449797506681,1,finbert_summary_sentiment_df,20,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011999130249023438,0.00014621960129157033,0.0011510848999023438,6.406755736919565e-05,5,{'model__n_neighbors': 5},0.6666666666666666,0.4,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.5333333333333333,0.4,0.3333333333333333,0.4333333333333333,0.09999999999999999,4,finbert_summary_sentiment_df,20,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001292109489440918,0.00010796593909931792,0.0012242794036865234,6.987063817792363e-05,2,{'model__n_neighbors': 2},0.6666666666666666,0.3333333333333333,0.4,0.4,0.4666666666666667,0.4666666666666667,0.7333333333333333,0.4,0.4,0.6666666666666666,0.49333333333333335,0.1339983416149452,3,finbert_summary_sentiment_df,20,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012316942214965821,8.450271888675367e-05,0.0012335777282714844,0.00012152211582366333,3,{'model__n_neighbors': 3},0.6666666666666666,0.5333333333333333,0.4,0.6666666666666666,0.6,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.6,0.4666666666666667,0.5199999999999999,0.10666666666666666,1,finbert_summary_sentiment_df,20,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011586666107177735,7.261955959890986e-05,0.0011711835861206055,7.444511230289171e-05,4,{'model__n_neighbors': 4},0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.4866666666666667,0.10770329614269007,4,finbert_summary_sentiment_df,20,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012117624282836914,0.00011816815874358848,0.0011897563934326171,0.00011355373093878999,5,{'model__n_neighbors': 5},0.6666666666666666,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.6,0.4,0.5,0.10852547064066469,2,finbert_summary_sentiment_df,20,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012638092041015625,7.908979283444607e-05,0.001183485984802246,5.755480301435567e-05,2,{'model__n_neighbors': 2},0.3333333333333333,0.26666666666666666,0.4,0.3333333333333333,0.4,0.4666666666666667,0.4,0.3333333333333333,0.4666666666666667,0.6,0.4,0.08944271909999159,4,finbert_summary_sentiment_df,20,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011990070343017578,0.00011750983989113547,0.0011498689651489257,4.756106457410553e-05,3,{'model__n_neighbors': 3},0.3333333333333333,0.4666666666666667,0.4,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.4,0.6,0.5333333333333333,0.48666666666666664,0.09451631252505216,3,finbert_summary_sentiment_df,20,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011658430099487304,8.863846464897217e-05,0.001153850555419922,4.433472811642235e-05,4,{'model__n_neighbors': 4},0.3333333333333333,0.4666666666666667,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.5333333333333333,0.6,0.6666666666666666,0.4866666666666667,0.13349989596333858,2,finbert_summary_sentiment_df,20,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001183795928955078,0.0001352731130747825,0.0011228799819946289,8.065310087346824e-05,5,{'model__n_neighbors': 5},0.3333333333333333,0.4666666666666667,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.6,0.5333333333333333,0.4933333333333333,0.09977753031397177,1,finbert_summary_sentiment_df,20,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001342463493347168,8.902813123965954e-05,0.0012074708938598633,5.713090743612223e-05,2,{'model__n_neighbors': 2},0.3333333333333333,0.26666666666666666,0.4,0.3333333333333333,0.5333333333333333,0.4,0.5333333333333333,0.4,0.5333333333333333,0.6,0.4333333333333333,0.10434983894999018,3,finbert_summary_sentiment_df,20,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013023853302001954,7.904186843688018e-05,0.0012298822402954102,3.840482261430328e-05,3,{'model__n_neighbors': 3},0.3333333333333333,0.26666666666666666,0.4,0.3333333333333333,0.5333333333333333,0.6,0.5333333333333333,0.4,0.5333333333333333,0.4666666666666667,0.43999999999999995,0.10413666234542206,2,finbert_summary_sentiment_df,20,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012011051177978516,0.00011803457344132049,0.00117948055267334,8.071935202121721e-05,4,{'model__n_neighbors': 4},0.6666666666666666,0.26666666666666666,0.4,0.3333333333333333,0.5333333333333333,0.4,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.1115546702045434,1,finbert_summary_sentiment_df,20,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011754751205444336,0.00011968247200982605,0.001154947280883789,8.297246073256595e-05,5,{'model__n_neighbors': 5},0.3333333333333333,0.26666666666666666,0.4,0.3333333333333333,0.5333333333333333,0.4,0.5333333333333333,0.4,0.6,0.4,0.42000000000000004,0.09910712498212337,4,finbert_summary_sentiment_df,20,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013094425201416015,9.011817347799233e-05,0.001268148422241211,0.00010759611495224299,2,{'model__n_neighbors': 2},0.3333333333333333,0.6666666666666666,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.54,0.12806248474865697,1,finbert_summary_sentiment_df,20,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001274847984313965,8.28560271551367e-05,0.0012326240539550781,5.9249583328815374e-05,3,{'model__n_neighbors': 3},0.3333333333333333,0.7333333333333333,0.6666666666666666,0.4,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.4,0.49333333333333335,0.11999999999999998,3,finbert_summary_sentiment_df,20,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012123584747314453,0.00011444667960604072,0.0011953592300415039,5.182235544462729e-05,4,{'model__n_neighbors': 4},0.3333333333333333,0.8,0.6666666666666666,0.4,0.5333333333333333,0.4666666666666667,0.6,0.5333333333333333,0.4,0.5333333333333333,0.5266666666666667,0.13148721948877345,2,finbert_summary_sentiment_df,20,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011872291564941407,0.00013426447394858005,0.0011397838592529298,6.687360220463991e-05,5,{'model__n_neighbors': 5},0.3333333333333333,0.7333333333333333,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.4,0.4,0.47333333333333333,0.12806248474865697,4,finbert_summary_sentiment_df,20,15,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012497901916503906,0.00010739961789465983,0.0011563301086425781,5.223075813479489e-05,2,{'model__n_neighbors': 2},0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.4666666666666667,0.6,0.4666666666666667,0.6666666666666666,0.6,0.5199999999999999,0.14544949486180953,1,finbert_tone_summary_sentiment_df,20,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013020038604736328,8.729571821869412e-05,0.001251554489135742,7.753086260770218e-05,3,{'model__n_neighbors': 3},0.6,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.4,0.4,0.6,0.4666666666666667,0.48666666666666664,0.11175369742826806,3,finbert_tone_summary_sentiment_df,20,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012164592742919921,0.00011285793706730719,0.0011688232421875,4.416644814127075e-05,4,{'model__n_neighbors': 4},0.6666666666666666,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.6,0.6,0.6,0.4,0.5133333333333333,0.12310790208412924,2,finbert_tone_summary_sentiment_df,20,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011481523513793945,0.00011973176186851299,0.0011108636856079102,7.59083757838951e-05,5,{'model__n_neighbors': 5},0.6666666666666666,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.6,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4,0.4666666666666667,0.47333333333333333,0.10088497300281037,4,finbert_tone_summary_sentiment_df,20,15,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012777090072631837,0.0001106420173753275,0.0012021541595458984,6.651577549630897e-05,2,{'model__n_neighbors': 2},0.6666666666666666,0.5333333333333333,0.3333333333333333,0.26666666666666666,0.7333333333333333,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.7333333333333333,0.5333333333333333,0.5266666666666666,0.14742229591663988,1,finbert_tone_summary_sentiment_df,20,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013013124465942384,7.969698337219534e-05,0.0012090206146240234,4.171330469642603e-05,3,{'model__n_neighbors': 3},0.7333333333333333,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.4,0.4,0.4666666666666667,0.4,0.5066666666666667,0.13063945294843615,4,finbert_tone_summary_sentiment_df,20,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011635780334472655,8.517980145130791e-05,0.00114748477935791,2.6148214597736273e-05,4,{'model__n_neighbors': 4},0.6666666666666666,0.4,0.3333333333333333,0.6666666666666666,0.6,0.4666666666666667,0.4666666666666667,0.6,0.5333333333333333,0.4666666666666667,0.5199999999999999,0.10666666666666665,3,finbert_tone_summary_sentiment_df,20,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001180267333984375,0.0001237885793919381,0.0011358261108398438,9.098741467334587e-05,5,{'model__n_neighbors': 5},0.7333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.4,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.5266666666666666,0.120922380981447,1,finbert_tone_summary_sentiment_df,20,15,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013122320175170898,6.309489475164971e-05,0.0012117385864257812,3.21992566328258e-05,2,{'model__n_neighbors': 2},0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.6,0.5333333333333333,0.3333333333333333,0.6,0.4666666666666667,0.45999999999999996,0.12454361128179602,4,finbert_tone_summary_sentiment_df,20,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013297557830810546,9.687350288438876e-05,0.0012496709823608398,5.4240121946128796e-05,3,{'model__n_neighbors': 3},0.3333333333333333,0.5333333333333333,0.4,0.6666666666666666,0.6,0.5333333333333333,0.4,0.4,0.4666666666666667,0.4666666666666667,0.48,0.09797958971132711,3,finbert_tone_summary_sentiment_df,20,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012467622756958008,0.0001376240781783051,0.0011991739273071289,7.94517206847318e-05,4,{'model__n_neighbors': 4},0.3333333333333333,0.4666666666666667,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.5333333333333333,0.5333333333333333,0.4,0.4866666666666667,0.10349449797506682,2,finbert_tone_summary_sentiment_df,20,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012565374374389649,0.0001493535143892668,0.0011774539947509766,7.724160006110451e-05,5,{'model__n_neighbors': 5},0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.4,0.5066666666666666,0.11623730516108462,1,finbert_tone_summary_sentiment_df,20,15,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001236867904663086,9.324207716576305e-05,0.0012011289596557616,7.899635074695691e-05,2,{'model__n_neighbors': 2},0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.6666666666666666,0.6,0.48,0.12578641509408806,1,finbert_tone_summary_sentiment_df,20,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012717008590698241,9.815021113862533e-05,0.0012567758560180664,8.943436838509634e-05,3,{'model__n_neighbors': 3},0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.5333333333333333,0.6,0.6,0.5333333333333333,0.6,0.5333333333333333,0.48,0.11075498483890765,1,finbert_tone_summary_sentiment_df,20,15,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
