,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_leaf_nodes,param_model__n_estimators,param_model__random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
0,0.004956650733947754,0.00016264953385372913,0.0007697343826293945,5.198785318462171e-05,,,10,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': None, 'model__n_estimators': 10, 'model__random_state': 1337}",-32.11489440917969,-13.736353912353518,-2.7955494689941363,-15.430943298339841,-26.032004852294925,-7.4860447692871075,-10.00394348144531,-2.6407254028320297,-3.371362609863277,-11.385883636474617,-12.499770584106447,9.409055286567042,8,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.008231234550476075,0.00021662631408361438,0.0009091615676879883,3.6019524277772504e-05,,,20,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': None, 'model__n_estimators': 20, 'model__random_state': 1337}",-32.26282188415528,-13.569861221313477,-2.8787957000732405,-15.361561050415034,-26.25058837890625,-7.338457870483398,-11.328428649902344,-2.5701287078857407,-3.179946517944336,-11.253019866943358,-12.599360984802246,9.4682870003962,17,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.038463473320007324,0.0041173461460396925,0.0018462419509887695,6.484731588587777e-05,,,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-31.490855438232426,-14.091988540649414,-2.7997221984863274,-15.038541213989262,-26.505710189819343,-7.338128997802736,-11.15632026672363,-2.622332550048827,-3.265050186157228,-13.149979934692386,-12.745862951660158,9.332778280998355,23,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.004766082763671875,0.00031684663419613167,0.0007030963897705078,6.79240263417146e-05,,5,10,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-31.636111450195322,-13.811255353291822,-2.685847498575842,-15.075196754455565,-26.11365964253746,-7.714441172281909,-10.014252670288078,-2.538766454060871,-3.431696917215979,-11.32044265747071,-12.434167057037353,9.317080722754698,3,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
4,0.009560394287109374,0.0019996203804230972,0.0010427236557006836,0.0005308674387702886,,5,20,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 20, 'model__random_state': 1337}",-31.86514252471924,-13.793013642628983,-2.828269354502356,-15.003886924743663,-26.291689198811866,-7.436090637207036,-11.348126141866043,-2.5717374038696335,-3.186286838531487,-11.094573417663572,-12.541881608454387,9.38587486220031,10,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
5,0.04041566848754883,0.00587151775899136,0.0019507408142089844,0.0003514460335663511,,5,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 100, 'model__random_state': 1337}",-31.42828148676556,-13.96704866536461,-2.8694401952107484,-14.927474456024152,-26.514512123616534,-7.369105114237482,-11.173662370045966,-2.6169927795410133,-3.2732061060587627,-13.02548268534342,-12.716520598220825,9.306874167820233,19,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
6,0.005556535720825195,0.0014644284213696248,0.0007076501846313476,3.721704855693163e-05,,10,10,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 10, 'model__random_state': 1337}",-31.76487091064454,-13.804778442382808,-2.6741957092285134,-15.115945281982423,-26.061750335693365,-7.488920135498051,-10.020502166748045,-2.5583294677734356,-3.4136022949218727,-11.212366180419924,-12.411526092529297,9.3508628559297,1,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
7,0.011054158210754395,0.0041349991148421274,0.0008586168289184571,7.354763363480838e-05,,10,20,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 20, 'model__random_state': 1337}",-31.9634952545166,-13.78576408386231,-2.8408724212646463,-15.049203186035157,-26.267444229125978,-7.321303634643556,-11.357629013061523,-2.576077957153319,-3.1815830993652328,-11.103893890380856,-12.544726676940916,9.408457244128366,12,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
8,0.04083144664764404,0.00608711994881862,0.0018504142761230468,5.014978252902379e-05,,10,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 100, 'model__random_state': 1337}",-31.48480531311035,-13.939020217895512,-2.8964302825927746,-14.961059478759765,-26.509229843139643,-7.31267622375488,-11.174148239135743,-2.6117925872802745,-3.27905067443848,-13.036638259887692,-12.720485111999512,9.318305128970549,21,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
9,0.004679203033447266,0.00026788574047285744,0.0010333538055419921,0.0010201738870126075,2,,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 10, 'model__random_state': 1337}",-31.636111450195322,-13.854784968058254,-2.6538815078735327,-15.456284322102857,-26.036814193725593,-7.742631452287952,-10.235176289876307,-2.49458233388265,-3.4851035199846536,-11.106933797200515,-12.470230383518762,9.316800432089346,5,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
10,0.009560203552246094,0.0032565081482937653,0.0008575439453125,5.246463538845881e-05,2,,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 20, 'model__random_state': 1337}",-31.976748323713025,-13.822772107442216,-2.81429435348511,-15.41396629969278,-26.257901598612467,-7.521803560529449,-11.420851412455232,-2.5041407101949034,-3.229730137779595,-10.987818987528481,-12.595002749143326,9.41634719566047,14,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
11,0.0393540620803833,0.0060730744180751235,0.0025318145751953127,0.0015184756211260929,2,,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-31.57376618663243,-13.990612455240912,-2.8492212185450883,-15.186993564660188,-26.513759125337124,-7.538170208703898,-11.331351499067008,-2.562849732644213,-3.347088726225357,-12.98472415466309,-12.787853687171928,9.331066320813354,25,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
12,0.0065533161163330075,0.0027446234801343145,0.0008835792541503906,0.0005201888658704198,2,5,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-31.636111450195322,-13.854784968058254,-2.6538815078735327,-15.456284322102857,-26.036814193725593,-7.742631452287952,-10.235176289876307,-2.49458233388265,-3.4851035199846536,-11.106933797200515,-12.470230383518762,9.316800432089346,5,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
13,0.00942080020904541,0.0025023288614499533,0.0008256435394287109,5.2143511385731794e-05,2,5,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 20, 'model__random_state': 1337}",-31.976748323713025,-13.822772107442216,-2.81429435348511,-15.41396629969278,-26.257901598612467,-7.521803560529449,-11.420851412455232,-2.5041407101949034,-3.229730137779595,-10.987818987528481,-12.595002749143326,9.41634719566047,14,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
14,0.03791556358337402,0.004047244560034452,0.0019799470901489258,0.0004728925536426286,2,5,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 100, 'model__random_state': 1337}",-31.57376618663243,-13.990612455240912,-2.8492212185450883,-15.186993564660188,-26.513759125337124,-7.538170208703898,-11.331351499067008,-2.562849732644213,-3.347088726225357,-12.98472415466309,-12.787853687171928,9.331066320813354,25,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
15,0.005134749412536621,0.0009189511087864902,0.0007006406784057617,5.6986933262698377e-05,2,10,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 10, 'model__random_state': 1337}",-31.636111450195322,-13.854784968058254,-2.6538815078735327,-15.456284322102857,-26.036814193725593,-7.742631452287952,-10.235176289876307,-2.49458233388265,-3.4851035199846536,-11.106933797200515,-12.470230383518762,9.316800432089346,5,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
16,0.008288168907165527,0.0007777738337880421,0.0008334159851074219,6.080526404337096e-05,2,10,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 20, 'model__random_state': 1337}",-31.976748323713025,-13.822772107442216,-2.81429435348511,-15.41396629969278,-26.257901598612467,-7.521803560529449,-11.420851412455232,-2.5041407101949034,-3.229730137779595,-10.987818987528481,-12.595002749143326,9.41634719566047,14,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
17,0.03864486217498779,0.007827166998192229,0.0020030975341796876,0.0006340663843627501,2,10,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 100, 'model__random_state': 1337}",-31.57376618663243,-13.990612455240912,-2.8492212185450883,-15.186993564660188,-26.513759125337124,-7.538170208703898,-11.331351499067008,-2.562849732644213,-3.347088726225357,-12.98472415466309,-12.787853687171928,9.331066320813354,25,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
18,0.005179023742675782,0.001158203702248665,0.0008545875549316406,0.00047056527281757186,5,,10,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 10, 'model__random_state': 1337}",-32.11489440917969,-13.736353912353518,-2.7955494689941363,-15.430943298339841,-26.032004852294925,-7.4860447692871075,-10.00394348144531,-2.6407254028320297,-3.371362609863277,-11.385883636474617,-12.499770584106447,9.409055286567042,8,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
19,0.0110504150390625,0.005262138847532703,0.0012732744216918945,0.001174804074453078,5,,20,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 20, 'model__random_state': 1337}",-32.26282188415528,-13.569861221313477,-2.8787957000732405,-15.361561050415034,-26.25058837890625,-7.338457870483398,-11.328428649902344,-2.5701287078857407,-3.179946517944336,-11.253019866943358,-12.599360984802246,9.4682870003962,17,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
20,0.037972211837768555,0.005983352481577856,0.0022889852523803713,0.001474924931000598,5,,100,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-31.490855438232426,-14.091988540649414,-2.7997221984863274,-15.038541213989262,-26.505710189819343,-7.338128997802736,-11.15632026672363,-2.622332550048827,-3.265050186157228,-13.149979934692386,-12.745862951660158,9.332778280998355,23,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
21,0.004541611671447754,0.00012009318961827422,0.0006592988967895508,2.8330719065156073e-05,5,5,10,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-31.636111450195322,-13.811255353291822,-2.685847498575842,-15.075196754455565,-26.11365964253746,-7.714441172281909,-10.014252670288078,-2.538766454060871,-3.431696917215979,-11.32044265747071,-12.434167057037353,9.317080722754698,3,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
22,0.00872962474822998,0.0008836979925848317,0.0013909339904785156,0.0010044746603447281,5,5,20,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 5, 'model__n_estimators': 20, 'model__random_state': 1337}",-31.86514252471924,-13.793013642628983,-2.828269354502356,-15.003886924743663,-26.291689198811866,-7.436090637207036,-11.348126141866043,-2.5717374038696335,-3.186286838531487,-11.094573417663572,-12.541881608454387,9.38587486220031,10,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
23,0.0398040771484375,0.004555604060015925,0.0024300336837768553,0.0011895383311970977,5,5,100,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 5, 'model__n_estimators': 100, 'model__random_state': 1337}",-31.42828148676556,-13.96704866536461,-2.8694401952107484,-14.927474456024152,-26.514512123616534,-7.369105114237482,-11.173662370045966,-2.6169927795410133,-3.2732061060587627,-13.02548268534342,-12.716520598220825,9.306874167820233,19,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
24,0.006232500076293945,0.0011291261457727136,0.0007337808609008789,3.3629031436449905e-05,5,10,10,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 10, 'model__n_estimators': 10, 'model__random_state': 1337}",-31.76487091064454,-13.804778442382808,-2.6741957092285134,-15.115945281982423,-26.061750335693365,-7.488920135498051,-10.020502166748045,-2.5583294677734356,-3.4136022949218727,-11.212366180419924,-12.411526092529297,9.3508628559297,1,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
25,0.009649538993835449,0.002602418863464326,0.0013124942779541016,0.0010332559998981836,5,10,20,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 10, 'model__n_estimators': 20, 'model__random_state': 1337}",-31.9634952545166,-13.78576408386231,-2.8408724212646463,-15.049203186035157,-26.267444229125978,-7.321303634643556,-11.357629013061523,-2.576077957153319,-3.1815830993652328,-11.103893890380856,-12.544726676940916,9.408457244128366,12,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
26,0.040483522415161136,0.0064587853391748695,0.0018089532852172852,4.703969563831265e-05,5,10,100,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 10, 'model__n_estimators': 100, 'model__random_state': 1337}",-31.48480531311035,-13.939020217895512,-2.8964302825927746,-14.961059478759765,-26.509229843139643,-7.31267622375488,-11.174148239135743,-2.6117925872802745,-3.27905067443848,-13.036638259887692,-12.720485111999512,9.318305128970549,21,finbert_tone_whole_article_sentiment_df,10,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0049816608428955075,0.00018291227883012975,0.0007844448089599609,6.729199569650053e-05,,,10,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': None, 'model__n_estimators': 10, 'model__random_state': 1337}",-4.603767089843745,-9.529386596679686,-3.263325042724611,-6.914822235107422,-2.3120458984374976,-7.915080566406249,-3.5688667297363255,-2.9146647644042987,-4.571978607177735,-5.631492767333984,-5.122543029785155,2.2339718550107066,9,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.008433032035827636,0.0006117308113678251,0.0009148120880126953,6.25406063266864e-05,,,20,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': None, 'model__n_estimators': 20, 'model__random_state': 1337}",-4.012688674926761,-9.599934387207032,-3.092781143188475,-7.784890060424809,-2.5532351684570274,-7.59451904296875,-3.4223686218261746,-2.7387744903564424,-4.398668594360356,-6.178930816650388,-5.137679100036622,2.3539211370755377,13,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.035733604431152345,0.0014213801580059476,0.0019344091415405273,0.0001097277445377206,,,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-4.134099990844726,-9.618813354492186,-3.1487233581542995,-7.790590606689458,-2.410019561767581,-7.272150909423829,-3.8327950286865216,-2.8005621795654347,-5.034029602050779,-6.004619186401368,-5.2046403778076185,2.279474593982688,22,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.005069446563720703,0.0011487645519058652,0.0006991863250732422,3.237039524524094e-05,,5,10,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-3.9869777984619104,-9.589572436014805,-3.209915479024258,-6.871426823933899,-2.2944807815551855,-7.94218922932942,-3.547450307210292,-3.0828921000162834,-4.589869377136227,-5.734319814046231,-5.084909414672851,2.26260649956378,3,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
4,0.009512805938720703,0.0018375283043780754,0.000927424430847168,7.146112797067504e-05,,5,20,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 20, 'model__random_state': 1337}",-3.724269119262698,-9.639992262522384,-3.1366128374735496,-7.79134060796099,-2.565770034790032,-7.617752615610757,-3.4842873764038105,-2.8296671168009397,-4.459225237528477,-6.250828768412276,-5.149974597676591,2.3630220396109975,14,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
5,0.03929004669189453,0.003968770114615036,0.0019810676574707033,0.00041058789998239294,,5,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 100, 'model__random_state': 1337}",-4.130994655609129,-9.63066068852741,-3.1602477831522746,-7.775385178883861,-2.4668363889058385,-7.272970593516021,-3.8272821983337453,-2.8166249521891302,-5.01186711273192,-6.014185912068686,-5.210705546391802,2.2714773226366605,23,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
6,0.004696965217590332,0.0002572152904184906,0.0007005691528320313,5.137233843151952e-05,,10,10,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 10, 'model__random_state': 1337}",-3.9745120239257887,-9.591753845214843,-3.082469177246088,-6.734659576416016,-2.300147399902346,-7.94066253662109,-3.530192871093752,-3.140912170410158,-4.568503265380864,-5.71839584350586,-5.05822087097168,2.2592791628973425,2,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
7,0.009221959114074706,0.002150699528478968,0.0011564254760742187,0.0008820373245706656,,10,20,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 20, 'model__random_state': 1337}",-3.7057664489746087,-9.649114456176758,-3.1019034576416034,-7.726884841918943,-2.5763870239257782,-7.609391555786135,-3.4032541656494146,-2.88735321044922,-4.435763626098637,-6.221637649536132,-5.131745643615723,2.359255541242417,10,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
8,0.0385023832321167,0.004316041173413511,0.002019453048706055,0.0005808654409698771,,10,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 100, 'model__random_state': 1337}",-4.128309890747067,-9.632040573120118,-3.1417429656982394,-7.734430099487303,-2.466536636352541,-7.275195159912104,-3.7828515777587883,-2.8202764129638638,-5.015059936523437,-6.005413818359372,-5.200185707092283,2.271206861890556,20,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
9,0.0056204557418823246,0.0026397524636720317,0.0007086753845214844,5.4303064731595055e-05,2,,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 10, 'model__random_state': 1337}",-4.184690124511718,-9.585998977661134,-3.2808800234113478,-7.109997545878096,-2.4987944641113216,-7.922219556172692,-3.52854111989339,-2.9473732757568314,-4.474990493774408,-5.691613260904958,-5.12250988420759,2.25568883254887,6,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
10,0.008450198173522949,0.0015271365974639632,0.0010117530822753907,0.000599675557290985,2,,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 20, 'model__random_state': 1337}",-3.9085435740152947,-9.641262644449863,-3.197161236899248,-7.908714271545412,-2.7211821098327733,-7.57448569234212,-3.393490095047716,-2.853678586324051,-4.430373073941186,-6.265755769729614,-5.189464705412727,2.3456266408675863,16,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
11,0.04177160263061523,0.010877906077920543,0.002092909812927246,0.0008149585079436485,2,,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-4.335778359585717,-9.634280967312767,-3.175522900499618,-7.942279056440048,-2.518355285608192,-7.283578989446733,-3.7719826352437367,-2.832374537131912,-5.024825457818153,-6.045515413102649,-5.256449360218953,2.2785839797539045,25,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
12,0.007540011405944824,0.003662428740223404,0.00092315673828125,0.0006074993257920221,2,5,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-4.184690124511718,-9.585998977661134,-3.2808800234113478,-7.109997545878096,-2.4987944641113216,-7.922219556172692,-3.52854111989339,-2.9473732757568314,-4.474990493774408,-5.691613260904958,-5.12250988420759,2.25568883254887,6,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
13,0.009101033210754395,0.0023354225346985057,0.0014451980590820313,0.0014342590207565345,2,5,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 20, 'model__random_state': 1337}",-3.9085435740152947,-9.641262644449863,-3.197161236899248,-7.908714271545412,-2.7211821098327733,-7.57448569234212,-3.393490095047716,-2.853678586324051,-4.430373073941186,-6.265755769729614,-5.189464705412727,2.3456266408675863,16,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
14,0.037282490730285646,0.007180519999704288,0.0017915487289428711,7.110624178355629e-05,2,5,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 100, 'model__random_state': 1337}",-4.335778359585717,-9.634280967312767,-3.175522900499618,-7.942279056440048,-2.518355285608192,-7.283578989446733,-3.7719826352437367,-2.832374537131912,-5.024825457818153,-6.045515413102649,-5.256449360218953,2.2785839797539045,25,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
15,0.0062131166458129885,0.0027752321710903883,0.0010462284088134765,0.0007122343606118392,2,10,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 10, 'model__random_state': 1337}",-4.184690124511718,-9.585998977661134,-3.2808800234113478,-7.109997545878096,-2.4987944641113216,-7.922219556172692,-3.52854111989339,-2.9473732757568314,-4.474990493774408,-5.691613260904958,-5.12250988420759,2.25568883254887,6,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
16,0.007817935943603516,0.00010633879170382833,0.0007951736450195312,1.8742126812491017e-05,2,10,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 20, 'model__random_state': 1337}",-3.9085435740152947,-9.641262644449863,-3.197161236899248,-7.908714271545412,-2.7211821098327733,-7.57448569234212,-3.393490095047716,-2.853678586324051,-4.430373073941186,-6.265755769729614,-5.189464705412727,2.3456266408675863,16,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
17,0.039114975929260255,0.007970136052104186,0.0017952442169189454,4.693381004429009e-05,2,10,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 100, 'model__random_state': 1337}",-4.335778359585717,-9.634280967312767,-3.175522900499618,-7.942279056440048,-2.518355285608192,-7.283578989446733,-3.7719826352437367,-2.832374537131912,-5.024825457818153,-6.045515413102649,-5.256449360218953,2.2785839797539045,25,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
18,0.004983282089233399,0.0011359402907847962,0.0006904125213623047,5.118040071003212e-05,5,,10,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 10, 'model__random_state': 1337}",-4.603767089843745,-9.529386596679686,-3.263325042724611,-6.914822235107422,-2.3120458984374976,-7.915080566406249,-3.5673799133300776,-2.9146647644042987,-4.571978607177735,-5.631492767333984,-5.12239434814453,2.2340753018236943,5,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
19,0.009075284004211426,0.0028411540921194954,0.000815129280090332,5.7949199009963345e-05,5,,20,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 20, 'model__random_state': 1337}",-4.012688674926761,-9.599934387207032,-3.092781143188475,-7.784890060424809,-2.5532351684570274,-7.59451904296875,-3.421625213623048,-2.7387744903564424,-4.398668594360356,-6.178930816650388,-5.137604759216308,2.353975319430111,12,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
20,0.03815772533416748,0.006287350684285192,0.0018015861511230468,4.5309216317018554e-05,5,,100,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-4.134099990844726,-9.618813354492186,-3.1487233581542995,-7.790590606689458,-2.410019561767581,-7.272187266031901,-3.832580266316728,-2.8005621795654347,-5.034001435597736,-6.004619186401368,-5.204619720586143,2.2794910282331347,21,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
21,0.00550227165222168,0.0015710662083926923,0.0009267568588256836,0.000720305557143137,5,5,10,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-3.9869777984619104,-9.589572436014805,-3.209915479024258,-6.871426823933899,-2.2944807815551855,-7.94218922932942,-3.547450307210292,-3.0828921000162834,-4.589869377136227,-5.734319814046231,-5.084909414672851,2.26260649956378,3,bert_topic_article_sentiment_df,10,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
